batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.15,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_0_008,linf,100,10,0.9143,0.008
1000,1.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,40,1,0.9169,0.3393
1000,2.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,40,1,0.9169,0.0269
1000,0.3,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,40,1,0.9169,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,40,1,0.9169,0.0058
1000,1.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,100,1,0.9169,0.3382
1000,2.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,100,1,0.9169,0.0258
1000,0.3,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,100,1,0.9169,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,100,1,0.9169,0.006
1000,1.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,40,10,0.9169,0.3326
1000,2.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,40,10,0.9169,0.0241
1000,0.3,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,40,10,0.9169,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,40,10,0.9169,0.0052
1000,1.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,100,10,0.9169,0.3316
1000,2.0,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,l2,100,10,0.9169,0.0237
1000,0.3,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,100,10,0.9169,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_128_normalize_1_freeze_1_009,linf,100,10,0.9169,0.0052
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,40,1,0.914,0.4117
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,40,1,0.914,0.0331
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,40,1,0.914,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,40,1,0.914,0.0069
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,100,1,0.914,0.4097
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,100,1,0.914,0.033
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,100,1,0.914,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,100,1,0.914,0.0071
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,40,10,0.914,0.4022
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,40,10,0.914,0.0302
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,40,10,0.914,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,40,10,0.914,0.0059
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,100,10,0.914,0.4002
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,l2,100,10,0.914,0.0299
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,100,10,0.914,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_0_009,linf,100,10,0.914,0.0058
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,40,1,0.9154,0.3726
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,40,1,0.9154,0.0272
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,40,1,0.9154,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,40,1,0.9154,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,100,1,0.9154,0.37
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,100,1,0.9154,0.0264
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,100,1,0.9154,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,100,1,0.9154,0.0017
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,40,10,0.9154,0.3639
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,40,10,0.9154,0.025
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,40,10,0.9154,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,40,10,0.9154,0.0016
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,100,10,0.9154,0.3618
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,l2,100,10,0.9154,0.0247
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,100,10,0.9154,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_0_freeze_1_008,linf,100,10,0.9154,0.0016
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,40,1,0.9102,0.4007
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,40,1,0.9102,0.0279
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,40,1,0.9102,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,40,1,0.9102,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,100,1,0.9102,0.399
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,100,1,0.9102,0.0266
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,100,1,0.9102,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,100,1,0.9102,0.0026
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,40,10,0.9102,0.3894
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,40,10,0.9102,0.0239
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,40,10,0.9102,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,40,10,0.9102,0.0017
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,100,10,0.9102,0.3873
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,l2,100,10,0.9102,0.0238
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,100,10,0.9102,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_0_007,linf,100,10,0.9102,0.0019
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,40,1,0.9137,0.414
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,40,1,0.9137,0.0287
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,40,1,0.9137,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,40,1,0.9137,0.0043
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,100,1,0.9137,0.4113
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,100,1,0.9137,0.028
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,100,1,0.9137,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,100,1,0.9137,0.0045
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,40,10,0.9137,0.4045
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,40,10,0.9137,0.0262
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,40,10,0.9137,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,40,10,0.9137,0.0036
1000,1.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,100,10,0.9137,0.4035
1000,2.0,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,l2,100,10,0.9137,0.026
1000,0.3,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,100,10,0.9137,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_256_normalize_1_freeze_1_008,linf,100,10,0.9137,0.0037
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,40,1,0.919,0.4204
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,40,1,0.919,0.0251
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,40,1,0.919,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,40,1,0.919,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,100,1,0.919,0.42
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,100,1,0.919,0.0247
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,100,1,0.919,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,100,1,0.919,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,40,10,0.919,0.412
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,40,10,0.919,0.0233
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,40,10,0.919,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,40,10,0.919,0.0024
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,100,10,0.919,0.4106
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,l2,100,10,0.919,0.0228
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,100,10,0.919,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_0_009,linf,100,10,0.919,0.0022
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,40,1,0.9166,0.3667
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,40,1,0.9166,0.0189
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,40,1,0.9166,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,40,1,0.9166,0.0031
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,100,1,0.9166,0.365
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,100,1,0.9166,0.0185
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,100,1,0.9166,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,100,1,0.9166,0.0029
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,40,10,0.9166,0.3575
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,40,10,0.9166,0.0172
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,40,10,0.9166,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,40,10,0.9166,0.0024
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,100,10,0.9166,0.3554
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,l2,100,10,0.9166,0.0172
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,100,10,0.9166,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_0_freeze_1_009,linf,100,10,0.9166,0.0026
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,40,1,0.9159,0.3819
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,40,1,0.9159,0.0233
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,40,1,0.9159,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,40,1,0.9159,0.0045
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,100,1,0.9159,0.3812
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,100,1,0.9159,0.0229
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,100,1,0.9159,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,100,1,0.9159,0.0044
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,40,10,0.9159,0.3733
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,40,10,0.9159,0.0207
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,40,10,0.9159,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,40,10,0.9159,0.0038
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,100,10,0.9159,0.372
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,l2,100,10,0.9159,0.0206
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,100,10,0.9159,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_0_009,linf,100,10,0.9159,0.0039
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,40,1,0.9185,0.3869
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,40,1,0.9185,0.0265
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,40,1,0.9185,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,40,1,0.9185,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,100,1,0.9185,0.3844
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,100,1,0.9185,0.0256
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,100,1,0.9185,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,100,1,0.9185,0.0025
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,40,10,0.9185,0.3759
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,40,10,0.9185,0.0232
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,40,10,0.9185,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,40,10,0.9185,0.0024
1000,1.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,100,10,0.9185,0.3745
1000,2.0,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,l2,100,10,0.9185,0.0224
1000,0.3,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,100,10,0.9185,0.0
1000,0.15,MLP_model-type_original_comps_10_dense_512_normalize_1_freeze_1_009,linf,100,10,0.9185,0.0022
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,40,1,0.9243,0.3148
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,40,1,0.9243,0.0151
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,40,1,0.9243,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,40,1,0.9243,0.0013
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,100,1,0.9243,0.3138
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,100,1,0.9243,0.0143
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,100,1,0.9243,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,100,1,0.9243,0.0012
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,40,10,0.9243,0.3053
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,40,10,0.9243,0.0129
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,40,10,0.9243,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,40,10,0.9243,0.0013
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,100,10,0.9243,0.3044
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,l2,100,10,0.9243,0.0127
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,100,10,0.9243,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_0_009,linf,100,10,0.9243,0.0012
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,40,1,0.922,0.3545
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,40,1,0.922,0.0154
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,40,1,0.922,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,40,1,0.922,0.0012
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,100,1,0.922,0.3527
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,100,1,0.922,0.0152
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,100,1,0.922,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,100,1,0.922,0.001
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,40,10,0.922,0.344
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,40,10,0.922,0.0136
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,40,10,0.922,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,40,10,0.922,0.0009
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,100,10,0.922,0.3415
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,l2,100,10,0.922,0.0138
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,100,10,0.922,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_0_freeze_1_008,linf,100,10,0.922,0.0009
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,40,1,0.9238,0.3408
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,40,1,0.9238,0.0181
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,40,1,0.9238,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,40,1,0.9238,0.0015
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,100,1,0.9238,0.3395
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,100,1,0.9238,0.0172
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,100,1,0.9238,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,100,1,0.9238,0.0015
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,40,10,0.9238,0.3316
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,40,10,0.9238,0.0156
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,40,10,0.9238,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,40,10,0.9238,0.0014
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,100,10,0.9238,0.3298
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,l2,100,10,0.9238,0.0151
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,100,10,0.9238,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_0_009,linf,100,10,0.9238,0.0014
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,40,1,0.9226,0.35
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,40,1,0.9226,0.0155
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,40,1,0.9226,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,40,1,0.9226,0.0009
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,100,1,0.9226,0.347
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,100,1,0.9226,0.0154
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,100,1,0.9226,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,100,1,0.9226,0.0009
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,40,10,0.9226,0.3385
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,40,10,0.9226,0.0138
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,40,10,0.9226,0.0
1000,0.15,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,40,10,0.9226,0.0009
1000,1.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,100,10,0.9226,0.3371
1000,2.0,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,l2,100,10,0.9226,0.0134
1000,0.3,MLP_model-type_original_comps_20_dense_128_normalize_1_freeze_1_008,linf,100,10,0.9226,0.0
